date,prediction
2022-02-26 22:30:00,39.00569128235233
2022-02-26 23:00:00,38.779994161502756
2022-02-26 23:30:00,38.91677938295682
2022-02-27 00:00:00,37.88482867664458
2022-02-28 00:30:00,34.43937424666853
2022-02-28 01:00:00,34.64724864156884
2022-02-28 01:30:00,34.67526748184634
2022-02-28 02:00:00,34.81963896885126
2022-02-28 02:30:00,34.87082066866313
2022-02-28 03:00:00,35.03389466681892
2022-02-28 03:30:00,34.8141139659596
2022-02-28 04:00:00,34.82206515268238
2022-02-28 04:30:00,35.060288222867044
2022-02-28 05:00:00,34.86912914461706
2022-02-28 05:30:00,34.613578942747964
2022-02-28 06:00:00,34.70674042747388
2022-03-01 06:30:00,33.681296277700554
2022-03-01 07:00:00,33.99357847383955
2022-03-01 07:30:00,33.86374903531755
2022-03-01 08:00:00,34.07216840325512
2022-03-01 08:30:00,34.18929364711714
2022-03-01 09:00:00,34.366330396449925
2022-03-01 09:30:00,34.324130815780514
2022-03-01 10:00:00,34.136001305873634
2022-03-01 10:30:00,34.392339761561274
2022-03-01 11:00:00,34.22393947996388
2022-03-01 11:30:00,33.9687367360423
2022-03-01 12:00:00,34.12007484522201
2022-03-02 12:30:00,32.338983727753025
2022-03-02 13:00:00,32.556427367443675
2022-03-02 13:30:00,32.03237918717414
2022-03-02 14:00:00,32.38666495434318
2022-03-02 14:30:00,32.483035156007325
2022-03-02 15:00:00,32.6985605508248
2022-03-02 15:30:00,32.83886190218452
2022-03-02 16:00:00,32.45423468589294
2022-03-02 16:30:00,32.67254275519132
2022-03-02 17:00:00,32.61321988081882
2022-03-02 17:30:00,32.31550622908941
2022-03-02 18:00:00,32.26371421969382
2022-03-03 18:30:00,26.561901751161482
2022-03-03 19:00:00,26.842740659045408
2022-03-03 19:30:00,26.550507599421472
2022-03-03 20:00:00,26.84824759653252
2022-03-03 20:30:00,27.133154607703638
2022-03-03 21:00:00,27.450309118722394
2022-03-03 21:30:00,27.510238012145045
2022-03-03 22:00:00,27.364237251467237
2022-03-03 22:30:00,27.31087701441163
2022-03-03 23:00:00,27.255090367707346
2022-03-03 23:30:00,26.981212662376837
2022-03-04 00:00:00,27.020586362139458
2022-03-05 00:30:00,25.679477796132694
2022-03-05 01:00:00,25.75854600713374
2022-03-05 01:30:00,25.436478383529945
2022-03-05 02:00:00,25.67774637765158
2022-03-05 02:30:00,26.1203487891362
2022-03-05 03:00:00,26.507611747951678
2022-03-05 03:30:00,26.511724939477727
2022-03-05 04:00:00,26.21980907824869
2022-03-05 04:30:00,26.22823658947145
2022-03-05 05:00:00,26.234452895177238
2022-03-05 05:30:00,25.873283004514196
2022-03-05 06:00:00,26.05171816670422
2022-03-06 06:30:00,25.04968211433202
2022-03-06 07:00:00,25.04681874771078
2022-03-06 07:30:00,24.698160052969115
2022-03-06 08:00:00,24.93981856091911
2022-03-06 08:30:00,25.427029875860015
2022-03-06 09:00:00,25.8015949629071
2022-03-06 09:30:00,25.867678363297475
2022-03-06 10:00:00,25.44691747754939
2022-03-06 10:30:00,25.599353963325758
2022-03-06 11:00:00,25.531735455183714
2022-03-06 11:30:00,25.20720913002061
2022-03-06 12:00:00,25.33582517553698
2022-03-07 12:30:00,24.246520723948233
2022-03-07 13:00:00,24.272917290897116
2022-03-07 13:30:00,23.82373184599433
2022-03-07 14:00:00,24.11230891937238
2022-03-07 14:30:00,24.62321722764219
2022-03-07 15:00:00,24.979537159363602
2022-03-07 15:30:00,25.1140325907909
2022-03-07 16:00:00,24.715551919019852
2022-03-07 16:30:00,24.83466676610302
2022-03-07 17:00:00,24.713886288720307
2022-03-07 17:30:00,24.46308548170751
2022-03-07 18:00:00,24.488988863112162
2022-03-08 18:30:00,23.548486137904245
2022-03-08 19:00:00,23.563378956325515
2022-03-08 19:30:00,23.187967505075243
2022-03-08 20:00:00,23.35120951149335
2022-03-08 20:30:00,24.014613018104313
2022-03-08 21:00:00,24.30787595633266
2022-03-08 21:30:00,24.42332744046308
2022-03-08 22:00:00,24.03321135208894
2022-03-08 22:30:00,24.15954182283961
2022-03-08 23:00:00,23.947331429757135
2022-03-08 23:30:00,23.725028196242427
2022-03-09 00:00:00,23.85635585898181
2022-03-10 00:30:00,22.7231849920638
2022-03-10 01:00:00,22.747973135827547
2022-03-10 01:30:00,22.333129422794908
2022-03-10 02:00:00,22.66323314052287
2022-03-10 02:30:00,23.166915286972518
2022-03-10 03:00:00,23.659588978069312
2022-03-10 03:30:00,23.696179551715904
2022-03-10 04:00:00,23.36421630167956
2022-03-10 04:30:00,23.34701321910637
2022-03-10 05:00:00,23.369101789250134
2022-03-10 05:30:00,22.98974846672697
2022-03-10 06:00:00,23.18080186236033
2022-03-11 06:30:00,22.33985878598993
2022-03-11 07:00:00,22.317251136555416
2022-03-11 07:30:00,21.909884092286035
2022-03-11 08:00:00,22.164073969192486
2022-03-11 08:30:00,22.731977424458478
2022-03-11 09:00:00,23.21528059021498
2022-03-11 09:30:00,23.305567266896784
2022-03-11 10:00:00,22.785099348719058
2022-03-11 10:30:00,22.880146259499888
2022-03-11 11:00:00,22.865974551810258
2022-03-11 11:30:00,22.50455385311404
2022-03-11 12:00:00,22.63935850404922
2022-03-12 12:30:00,22.21748433774572
2022-03-12 13:00:00,22.153199800013454
2022-03-12 13:30:00,21.60644129859354
2022-03-12 14:00:00,21.96984437434909
2022-03-12 14:30:00,22.573898510660875
2022-03-12 15:00:00,22.983709201985775
2022-03-12 15:30:00,23.12168854668061
2022-03-12 16:00:00,22.57665830229602
2022-03-12 16:30:00,22.703045076890874
2022-03-12 17:00:00,22.657187853980155
2022-03-12 17:30:00,22.35708354704858
2022-03-12 18:00:00,22.385198736150354
2022-03-13 18:30:00,22.159822577321627
2022-03-13 19:00:00,22.140871967948264
2022-03-13 19:30:00,21.70146954178967
2022-03-13 20:00:00,21.930142034768693
2022-03-13 20:30:00,22.524788310570784
2022-03-13 21:00:00,22.97344142821948
2022-03-13 21:30:00,23.076939335248987
2022-03-13 22:00:00,22.688220003736667
2022-03-13 22:30:00,22.72371129751637
2022-03-13 23:00:00,22.684357018063643
2022-03-13 23:30:00,22.35115568563544
2022-03-14 00:00:00,22.4514999752106
2022-03-15 00:30:00,22.565449923132807
2022-03-15 01:00:00,22.90237092235793
2022-03-15 01:30:00,22.280326051834564
2022-03-15 02:00:00,22.420435909906047
2022-03-15 02:30:00,22.80399515969862
2022-03-15 03:00:00,23.611983023998118
2022-03-15 03:30:00,23.883632512222373
2022-03-15 04:00:00,23.517585564510874
2022-03-15 04:30:00,23.480921524885776
2022-03-15 05:00:00,23.442157381981694
2022-03-15 05:30:00,22.850809849050506
2022-03-15 06:00:00,23.496464998960935
2022-03-16 06:30:00,21.72570367981387
2022-03-16 07:00:00,21.723188373320305
2022-03-16 07:30:00,21.249225623896503
2022-03-16 08:00:00,21.564058052977863
2022-03-16 08:30:00,22.12076999012489
2022-03-16 09:00:00,22.582220038176935
2022-03-16 09:30:00,22.752169729304605
2022-03-16 10:00:00,22.259301534018817
2022-03-16 10:30:00,22.267042559868663
2022-03-16 11:00:00,22.340631383124535
2022-03-16 11:30:00,21.95046862578864
2022-03-16 12:00:00,22.075726312599095
2022-03-17 12:30:00,23.21568465309676
2022-03-17 13:00:00,23.43240838641608
2022-03-17 13:30:00,22.824807710100973
2022-03-17 14:00:00,23.19297764393722
2022-03-17 14:30:00,23.85551431221984
2022-03-17 15:00:00,24.291314496711085
2022-03-17 15:30:00,24.380438965700144
2022-03-17 16:00:00,23.998794949879986
2022-03-17 16:30:00,24.053786643511536
2022-03-17 17:00:00,23.950721101830936
2022-03-17 17:30:00,23.58940397812081
2022-03-17 18:00:00,23.789039344185834
2022-03-18 18:30:00,21.6270942712557
2022-03-18 19:00:00,21.68988359567135
2022-03-18 19:30:00,21.136707660374988
2022-03-18 20:00:00,21.302302384645706
2022-03-18 20:30:00,21.955851514164507
2022-03-18 21:00:00,22.43772088897986
2022-03-18 21:30:00,22.589386584162078
2022-03-18 22:00:00,22.176108539523803
2022-03-18 22:30:00,22.17958733426006
2022-03-18 23:00:00,22.117512797684455
2022-03-18 23:30:00,21.717876542202337
2022-03-19 00:00:00,21.918575358415225
2022-03-20 00:30:00,21.879605269899272
2022-03-20 01:00:00,21.822705267367052
2022-03-20 01:30:00,21.376728238312417
2022-03-20 02:00:00,21.563246916313553
2022-03-20 02:30:00,22.198584913685252
2022-03-20 03:00:00,22.65370123090193
2022-03-20 03:30:00,22.84559858201787
2022-03-20 04:00:00,22.316167814462545
2022-03-20 04:30:00,22.3477888964074
2022-03-20 05:00:00,22.29987703481915
2022-03-20 05:30:00,21.971724380782632
2022-03-20 06:00:00,22.085409369438104
2022-03-21 06:30:00,21.542163987023095
2022-03-21 07:00:00,21.56789273618376
2022-03-21 07:30:00,21.07921270385291
2022-03-21 08:00:00,21.36952315279757
2022-03-21 08:30:00,21.967052667165902
2022-03-21 09:00:00,22.507473824669535
2022-03-21 09:30:00,22.61907406563989
2022-03-21 10:00:00,22.118419680992883
2022-03-21 10:30:00,22.174916222823477
2022-03-21 11:00:00,22.20957891671447
2022-03-21 11:30:00,21.82219341423812
2022-03-21 12:00:00,21.95548659299259
2022-03-22 12:30:00,21.31981137473595
2022-03-22 13:00:00,21.345381148336575
2022-03-22 13:30:00,20.769730645419223
2022-03-22 14:00:00,21.108223334840233
2022-03-22 14:30:00,21.690279830211153
2022-03-22 15:00:00,22.22155206467032
2022-03-22 15:30:00,22.375677665772145
2022-03-22 16:00:00,21.90370211084889
2022-03-22 16:30:00,21.906838867258987
2022-03-22 17:00:00,21.921760891417613
2022-03-22 17:30:00,21.561419299553204
2022-03-22 18:00:00,21.682995256916286
2022-03-23 18:30:00,22.169564647815502
2022-03-23 19:00:00,22.153440672074122
2022-03-23 19:30:00,21.680199334472036
2022-03-23 20:00:00,21.933578074714177
2022-03-23 20:30:00,22.52639733593607
2022-03-23 21:00:00,23.025163885807558
2022-03-23 21:30:00,23.17032844407224
2022-03-23 22:00:00,22.76936257481521
2022-03-23 22:30:00,22.738774231830487
2022-03-23 23:00:00,22.741182350257056
2022-03-23 23:30:00,22.361610737428904
2022-03-24 00:00:00,22.47069205882478
2022-03-25 00:30:00,21.150459046318748
2022-03-25 01:00:00,21.128383121958166
2022-03-25 01:30:00,20.61091105003505
2022-03-25 02:00:00,20.872145832536006
2022-03-25 02:30:00,21.49022474458041
2022-03-25 03:00:00,22.033128088669265
2022-03-25 03:30:00,22.113991248157433
2022-03-25 04:00:00,21.651132700730606
2022-03-25 04:30:00,21.627138230406775
2022-03-25 05:00:00,21.648315701981048
2022-03-25 05:30:00,21.266921892013915
2022-03-25 06:00:00,21.362266881969827
2022-03-26 06:30:00,21.347595966934453
2022-03-26 07:00:00,21.4301018738764
2022-03-26 07:30:00,20.888712410688868
2022-03-26 08:00:00,21.177820908050773
2022-03-26 08:30:00,21.77537270308472
2022-03-26 09:00:00,22.309066906113937
2022-03-26 09:30:00,22.45365457579331
2022-03-26 10:00:00,21.94797198687978
2022-03-26 10:30:00,21.98086848638589
2022-03-26 11:00:00,21.963830401174263
2022-03-26 11:30:00,21.60469919141473
2022-03-26 12:00:00,21.699661796974326
2022-03-27 12:30:00,21.12887269442148
2022-03-27 13:00:00,21.11495871983677
2022-03-27 13:30:00,20.573298877761133
2022-03-27 14:00:00,20.845114567707252
2022-03-27 14:30:00,21.5043458691373
2022-03-27 15:00:00,21.999481874874313
2022-03-27 15:30:00,22.174011748235657
2022-03-27 16:00:00,21.651518698207834
2022-03-27 16:30:00,21.670523503794847
2022-03-27 17:00:00,21.669630470629905
2022-03-27 17:30:00,21.3088601264975
2022-03-27 18:00:00,21.39457806236851
2022-03-28 18:30:00,21.24577814252814
2022-03-28 19:00:00,21.25441521244368
2022-03-28 19:30:00,20.756280349551304
2022-03-28 20:00:00,21.04108265664855
2022-03-28 20:30:00,21.643204999033742
2022-03-28 21:00:00,22.198790859297127
2022-03-28 21:30:00,22.311798395281954
2022-03-28 22:00:00,21.888282083704823
2022-03-28 22:30:00,21.84257661019233
2022-03-28 23:00:00,21.92227997070836
2022-03-28 23:30:00,21.527789946802496
2022-03-29 00:00:00,21.619352041045556
2022-03-30 00:30:00,21.205501323083034
2022-03-30 01:00:00,21.196790787188988
2022-03-30 01:30:00,20.636709049913165
2022-03-30 02:00:00,20.923751467174657
2022-03-30 02:30:00,21.57686281172318
2022-03-30 03:00:00,22.068974066558308
2022-03-30 03:30:00,22.221799560712657
2022-03-30 04:00:00,21.75203159822546
2022-03-30 04:30:00,21.697184427830315
2022-03-30 05:00:00,21.73275581157019
2022-03-30 05:30:00,21.364382340842678
2022-03-30 06:00:00,21.464110600122666
2022-03-31 06:30:00,23.238156510907068
2022-03-31 07:00:00,23.027785778187972
2022-03-31 07:30:00,22.488717117305015
2022-03-31 08:00:00,22.688690908615282
2022-03-31 08:30:00,23.310510864852
2022-03-31 09:00:00,23.737522531119556
2022-03-31 09:30:00,23.921045362866085
2022-03-31 10:00:00,23.39960341829302
2022-03-31 10:30:00,23.32418246192566
2022-03-31 11:00:00,23.482040977787747
2022-03-31 11:30:00,23.056082223515403
2022-03-31 12:00:00,23.088174210338874
2022-04-01 12:30:00,21.728688686825745
2022-04-01 13:00:00,21.73354105448798
2022-04-01 13:30:00,21.355093109822867
2022-04-01 14:00:00,21.567241177259646
2022-04-01 14:30:00,22.140047583320616
2022-04-01 15:00:00,22.685185617952353
2022-04-01 15:30:00,22.807636543075827
2022-04-01 16:00:00,22.235374507871974
2022-04-01 16:30:00,22.360874271103402
2022-04-01 17:00:00,22.398334693979095
2022-04-01 17:30:00,22.024896888175956
2022-04-01 18:00:00,22.227152942261093
2022-04-02 18:30:00,23.098964676476825
2022-04-02 19:00:00,23.197242283771416
2022-04-02 19:30:00,22.719740521596194
2022-04-02 20:00:00,23.031517488587934
2022-04-02 20:30:00,23.510298281405323
2022-04-02 21:00:00,24.108877997958185
2022-04-02 21:30:00,24.18818572611456
2022-04-02 22:00:00,23.753179215063227
2022-04-02 22:30:00,23.764844950051646
2022-04-02 23:00:00,23.81037579132015
2022-04-02 23:30:00,23.38015962337543
2022-04-03 00:00:00,23.497462510382192
2022-04-04 00:30:00,22.428143815847548
2022-04-04 01:00:00,22.44791880984856
2022-04-04 01:30:00,21.937021943001632
2022-04-04 02:00:00,22.24374360762002
2022-04-04 02:30:00,22.79582839248154
2022-04-04 03:00:00,23.30813616742385
2022-04-04 03:30:00,23.425500476806082
2022-04-04 04:00:00,22.98001783765598
2022-04-04 04:30:00,22.931969281173295
2022-04-04 05:00:00,22.998167547427606
2022-04-04 05:30:00,22.617827552725913
2022-04-04 06:00:00,22.722211266758535
2022-04-05 06:30:00,44.933588826296955
2022-04-05 07:00:00,44.97850062636954
2022-04-05 07:30:00,44.66661466477034
2022-04-05 08:00:00,44.79046144348541
2022-04-05 08:30:00,45.442119125147784
2022-04-05 09:00:00,45.39683036030025
2022-04-05 09:30:00,45.350989998433775
2022-04-05 10:00:00,45.60402489380931
2022-04-05 10:30:00,45.90367937216759
2022-04-05 11:00:00,45.50989209249873
2022-04-05 11:30:00,44.931236710624496
2022-04-05 12:00:00,44.443161267165934
2022-04-06 12:30:00,59.14193074763594
2022-04-06 13:00:00,59.78534337866151
2022-04-06 13:30:00,61.145690019791545
2022-04-06 14:00:00,60.641997636279314
2022-04-06 14:30:00,61.08474938844155
2022-04-06 15:00:00,62.43105800587563
2022-04-06 15:30:00,59.110063374009044
2022-04-06 16:00:00,60.54450948716357
2022-04-06 16:30:00,61.888366027020005
2022-04-06 17:00:00,62.644928308546206
2022-04-06 17:30:00,60.89425812797978
2022-04-06 18:00:00,59.969494886486395
2022-04-07 18:30:00,102.90453985363233
2022-04-07 19:00:00,105.39111512780173
2022-04-07 19:30:00,105.38279540682612
2022-04-07 20:00:00,106.70974995418521
2022-04-07 20:30:00,105.25195370346914
2022-04-07 21:00:00,102.49710476300581
2022-04-07 21:30:00,102.52913592963395
2022-04-07 22:00:00,103.8634611620496
2022-04-07 22:30:00,103.91310007631287
2022-04-07 23:00:00,102.6225027577916
2022-04-07 23:30:00,104.58047465993408
2022-04-08 00:00:00,104.45722524392949
2022-04-09 00:30:00,86.43565940857907
2022-04-09 01:00:00,88.17204346722704
2022-04-09 01:30:00,89.65157119525692
2022-04-09 02:00:00,89.519240902565
2022-04-09 02:30:00,87.68987541105645
2022-04-09 03:00:00,86.98442858952544
2022-04-09 03:30:00,85.656202237686
2022-04-09 04:00:00,87.30797275886115
2022-04-09 04:30:00,88.38428065732626
2022-04-09 05:00:00,87.57052812243474
2022-04-09 05:30:00,87.56496397783322
2022-04-09 06:00:00,87.57822639349382
2022-04-10 06:30:00,76.36856579091572
2022-04-10 07:00:00,77.72034943028888
2022-04-10 07:30:00,78.93924877123054
2022-04-10 08:00:00,78.68651617029116
2022-04-10 08:30:00,77.34725306063174
2022-04-10 09:00:00,76.85546457435791
2022-04-10 09:30:00,75.7564665277775
2022-04-10 10:00:00,77.00276265689999
2022-04-10 10:30:00,77.9753895855695
2022-04-10 11:00:00,77.21380030413707
2022-04-10 11:30:00,77.08302122751587
2022-04-10 12:00:00,77.124576475423
2022-04-11 12:30:00,48.354610398798755
2022-04-11 13:00:00,50.60037623903203
2022-04-11 13:30:00,51.67773433968167
2022-04-11 14:00:00,52.50138430754621
2022-04-11 14:30:00,51.223187082708336
2022-04-11 15:00:00,52.146073930849084
2022-04-11 15:30:00,50.45237721879339
2022-04-11 16:00:00,52.52499940437448
2022-04-11 16:30:00,52.47926984365592
2022-04-11 17:00:00,52.460761234513896
2022-04-11 17:30:00,51.80950821791345
2022-04-11 18:00:00,52.39420587542964
2022-04-12 18:30:00,33.55739831367259
2022-04-12 19:00:00,34.056732117246966
2022-04-12 19:30:00,33.97028072595121
2022-04-12 20:00:00,34.24582812629729
2022-04-12 20:30:00,34.40158563561017
2022-04-12 21:00:00,34.86811025580042
2022-04-12 21:30:00,34.608473659422025
2022-04-12 22:00:00,34.48382598110523
2022-04-12 22:30:00,34.75412477924926
2022-04-12 23:00:00,34.68866177496015
2022-04-12 23:30:00,34.302945515864266
2022-04-13 00:00:00,34.46932548305278
2022-04-14 00:30:00,26.11018594526134
2022-04-14 01:00:00,26.44529724258563
2022-04-14 01:30:00,25.98129139142482
2022-04-14 02:00:00,26.124925358288966
2022-04-14 02:30:00,26.562428809339238
2022-04-14 03:00:00,26.794512953967605
2022-04-14 03:30:00,26.880629382553984
2022-04-14 04:00:00,26.56389421473835
2022-04-14 04:30:00,26.705708242639087
2022-04-14 05:00:00,26.70677410150756
2022-04-14 05:30:00,26.2654034495232
2022-04-14 06:00:00,26.319370533626664
2022-04-15 06:30:00,27.863156435189047
2022-04-15 07:00:00,27.98806976904339
2022-04-15 07:30:00,27.81031281224919
2022-04-15 08:00:00,27.977461575310098
2022-04-15 08:30:00,28.45751315642883
2022-04-15 09:00:00,29.075556615116806
2022-04-15 09:30:00,28.824676395596505
2022-04-15 10:00:00,28.679642322243442
2022-04-15 10:30:00,28.813405916605145
2022-04-15 11:00:00,28.845669449499326
2022-04-15 11:30:00,28.34176643466092
2022-04-15 12:00:00,28.320459663717198
2022-04-16 12:30:00,27.686688463827654
2022-04-16 13:00:00,27.86808567491127
2022-04-16 13:30:00,27.589640583675312
2022-04-16 14:00:00,27.767848385221818
2022-04-16 14:30:00,28.130174659366446
2022-04-16 15:00:00,28.563311730364084
2022-04-16 15:30:00,28.581925231761286
2022-04-16 16:00:00,28.279200970716655
2022-04-16 16:30:00,28.36567836866771
2022-04-16 17:00:00,28.315559723822982
2022-04-16 17:30:00,27.979951307965347
2022-04-16 18:00:00,28.132804377736566
2022-04-17 18:30:00,26.602806042324634
2022-04-17 19:00:00,26.758868104249224
2022-04-17 19:30:00,26.40859646997128
2022-04-17 20:00:00,26.660872618355693
2022-04-17 20:30:00,27.062758844702046
2022-04-17 21:00:00,27.54828891029572
2022-04-17 21:30:00,27.58173154956315
2022-04-17 22:00:00,27.149863450917334
2022-04-17 22:30:00,27.287562405479044
2022-04-17 23:00:00,27.231760403180893
2022-04-17 23:30:00,26.905129608932707
2022-04-18 00:00:00,26.973614804858055
2022-04-19 00:30:00,26.4318290318582
2022-04-19 01:00:00,26.554458352851604
2022-04-19 01:30:00,26.184177777583724
2022-04-19 02:00:00,26.516875386315043
2022-04-19 02:30:00,26.90045473387018
2022-04-19 03:00:00,27.31305630438056
2022-04-19 03:30:00,27.33743714854421
2022-04-19 04:00:00,27.021497009073833
2022-04-19 04:30:00,27.111879357127233
2022-04-19 05:00:00,27.07842185153731
2022-04-19 05:30:00,26.75556002758597
2022-04-19 06:00:00,26.845520172080523
2022-04-20 06:30:00,23.394640851663027
2022-04-20 07:00:00,23.45252331111271
2022-04-20 07:30:00,23.1146761588143
2022-04-20 08:00:00,23.345009765741732
2022-04-20 08:30:00,23.760238874071447
2022-04-20 09:00:00,24.287741159691016
2022-04-20 09:30:00,24.3208598636731
2022-04-20 10:00:00,24.01260414511831
2022-04-20 10:30:00,23.910459637979706
2022-04-20 11:00:00,23.8486094135106
2022-04-20 11:30:00,23.557801563760655
2022-04-20 12:00:00,23.655387868241117
2022-04-21 12:30:00,22.480249260012094
2022-04-21 13:00:00,22.541691507428432
2022-04-21 13:30:00,22.15407296123339
2022-04-21 14:00:00,22.324315914094925
2022-04-21 14:30:00,22.924087947348113
2022-04-21 15:00:00,23.475586810922046
2022-04-21 15:30:00,23.453033959881335
2022-04-21 16:00:00,22.98548984869429
2022-04-21 16:30:00,23.028872713361757
2022-04-21 17:00:00,23.09753690733719
2022-04-21 17:30:00,22.653144214261626
2022-04-21 18:00:00,22.8174135400185
2022-04-22 18:30:00,22.333855049877684
2022-04-22 19:00:00,22.419230345242383
2022-04-22 19:30:00,21.962539929109212
2022-04-22 20:00:00,22.238421539439475
2022-04-22 20:30:00,22.733867667954602
2022-04-22 21:00:00,23.296702572883905
2022-04-22 21:30:00,23.417861821582022
2022-04-22 22:00:00,22.922670415271057
2022-04-22 22:30:00,22.922120624792576
2022-04-22 23:00:00,22.98104756571535
2022-04-22 23:30:00,22.59955499820334
2022-04-23 00:00:00,22.674407195417437
2022-04-24 00:30:00,22.35141763400142
2022-04-24 01:00:00,22.41219567671046
2022-04-24 01:30:00,21.93670278752124
2022-04-24 02:00:00,22.272796391217963
2022-04-24 02:30:00,22.7941838384873
2022-04-24 03:00:00,23.212575596973636
2022-04-24 03:30:00,23.38105777507166
2022-04-24 04:00:00,22.931029277956526
2022-04-24 04:30:00,22.9342286611024
2022-04-24 05:00:00,22.964533377235682
2022-04-24 05:30:00,22.621781467601842
2022-04-24 06:00:00,22.717781027382628
2022-04-25 06:30:00,30.602681415060644
2022-04-25 07:00:00,32.90038122866027
2022-04-25 07:30:00,33.71601979178686
2022-04-25 08:00:00,35.6452442156683
2022-04-25 08:30:00,34.738207953480064
2022-04-25 09:00:00,34.08932150487572
2022-04-25 09:30:00,34.93521962062422
2022-04-25 10:00:00,37.43921175132065
2022-04-25 10:30:00,38.361528334857766
2022-04-25 11:00:00,34.88871324750999
2022-04-25 11:30:00,35.56766835762816
2022-04-25 12:00:00,36.19371170435868
2022-04-26 12:30:00,28.22754648891773
2022-04-26 13:00:00,28.22802064933279
2022-04-26 13:30:00,29.564882937295447
2022-04-26 14:00:00,28.271923755310514
2022-04-26 14:30:00,28.618471093531614
2022-04-26 15:00:00,29.562480991215438
2022-04-26 15:30:00,29.969167722458458
2022-04-26 16:00:00,31.74567579733804
2022-04-26 16:30:00,30.854711723398136
2022-04-26 17:00:00,29.28097479245093
2022-04-26 17:30:00,30.225968803047632
2022-04-26 18:00:00,29.16342711921251
2022-04-27 18:30:00,24.868716139509523
2022-04-27 19:00:00,24.88285623274119
2022-04-27 19:30:00,24.708317928857724
2022-04-27 20:00:00,24.881547093091438
2022-04-27 20:30:00,25.25348396486652
2022-04-27 21:00:00,25.77575420823822
